Class_Style_Color_Size,AEO_DC_From_LOC,AEO_DC_To_LOC,Allocate_Date,Ship_Date,Arrive_Date,BULK_OH_Class_Style_Color_Size_DC,BULK_OH_Class_Style_Color_Size_Alloc,Class_Style_Color_Size,,QTY,0,0,Alloc,1,N,,DEPLOYMENT,0,Manual Import,0000000000,FloorSet,Current_Time_Stamp
"""2162_2610_417_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_2162_2610_417_3000_DC659""","""BULK_OH_2162_2610_417_3000_DC659_ALC16716""","""2162_2610_417_3000""","""""","""6""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.46"""
"""2162_2610_125_4000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_2162_2610_125_4000_DC659""","""BULK_OH_2162_2610_125_4000_DC659_ALC16716""","""2162_2610_125_4000""","""""","""6""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.46"""
"""661_1089_125_6000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_661_1089_125_6000_DC659""","""BULK_OH_661_1089_125_6000_DC659_ALC16716""","""661_1089_125_6000""","""""","""7""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.46"""
"""701_7817_317_1603""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_701_7817_317_1603_DC659""","""BULK_OH_701_7817_317_1603_DC659_ALC16716""","""701_7817_317_1603""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.46"""
"""235_1452_451_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_235_1452_451_3000_DC659""","""BULK_OH_235_1452_451_3000_DC659_ALC16716""","""235_1452_451_3000""","""""","""19""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.47"""
"""235_1452_451_4000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_235_1452_451_4000_DC659""","""BULK_OH_235_1452_451_4000_DC659_ALC16716""","""235_1452_451_4000""","""""","""13""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.47"""
"""1436_3818_56_8006""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1436_3818_56_8006_DC659""","""BULK_OH_1436_3818_56_8006_DC659_ALC16716""","""1436_3818_56_8006""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.47"""
"""6733_4966_73_3212""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_73_3212_DC659""","""BULK_OH_6733_4966_73_3212_DC659_ALC16716""","""6733_4966_73_3212""","""""","""7""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.48"""
"""6733_4966_73_3213""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_73_3213_DC659""","""BULK_OH_6733_4966_73_3213_DC659_ALC16716""","""6733_4966_73_3213""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.48"""
"""6733_4966_73_3411""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_73_3411_DC659""","""BULK_OH_6733_4966_73_3411_DC659_ALC16716""","""6733_4966_73_3411""","""""","""6""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.48"""
"""6733_4966_73_3412""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_73_3412_DC659""","""BULK_OH_6733_4966_73_3412_DC659_ALC16716""","""6733_4966_73_3412""","""""","""12""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.49"""
"""6733_4966_73_3413""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_73_3413_DC659""","""BULK_OH_6733_4966_73_3413_DC659_ALC16716""","""6733_4966_73_3413""","""""","""9""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.49"""
"""6733_4966_73_3612""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_73_3612_DC659""","""BULK_OH_6733_4966_73_3612_DC659_ALC16716""","""6733_4966_73_3612""","""""","""9""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.49"""
"""6733_4966_73_3613""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_73_3613_DC659""","""BULK_OH_6733_4966_73_3613_DC659_ALC16716""","""6733_4966_73_3613""","""""","""7""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.49"""
"""6733_4966_73_3813""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_73_3813_DC659""","""BULK_OH_6733_4966_73_3813_DC659_ALC16716""","""6733_4966_73_3813""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.50"""
"""6733_4966_133_3412""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_133_3412_DC659""","""BULK_OH_6733_4966_133_3412_DC659_ALC16716""","""6733_4966_133_3412""","""""","""7""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.50"""
"""6733_4966_133_3413""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_133_3413_DC659""","""BULK_OH_6733_4966_133_3413_DC659_ALC16716""","""6733_4966_133_3413""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.50"""
"""6733_4966_133_3612""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_133_3612_DC659""","""BULK_OH_6733_4966_133_3612_DC659_ALC16716""","""6733_4966_133_3612""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.51"""
"""6733_4966_153_3211""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3211_DC659""","""BULK_OH_6733_4966_153_3211_DC659_ALC16716""","""6733_4966_153_3211""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.51"""
"""6733_4966_153_3212""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3212_DC659""","""BULK_OH_6733_4966_153_3212_DC659_ALC16716""","""6733_4966_153_3212""","""""","""10""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.51"""
"""6733_4966_153_3213""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3213_DC659""","""BULK_OH_6733_4966_153_3213_DC659_ALC16716""","""6733_4966_153_3213""","""""","""7""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.51"""
"""6733_4966_153_3411""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3411_DC659""","""BULK_OH_6733_4966_153_3411_DC659_ALC16716""","""6733_4966_153_3411""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.52"""
"""6733_4966_153_3412""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3412_DC659""","""BULK_OH_6733_4966_153_3412_DC659_ALC16716""","""6733_4966_153_3412""","""""","""16""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.52"""
"""6733_4966_153_3413""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3413_DC659""","""BULK_OH_6733_4966_153_3413_DC659_ALC16716""","""6733_4966_153_3413""","""""","""12""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.52"""
"""6733_4966_153_3414""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3414_DC659""","""BULK_OH_6733_4966_153_3414_DC659_ALC16716""","""6733_4966_153_3414""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.53"""
"""6733_4966_153_3612""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3612_DC659""","""BULK_OH_6733_4966_153_3612_DC659_ALC16716""","""6733_4966_153_3612""","""""","""12""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.53"""
"""6733_4966_153_3613""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3613_DC659""","""BULK_OH_6733_4966_153_3613_DC659_ALC16716""","""6733_4966_153_3613""","""""","""9""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.53"""
"""6733_4966_153_3614""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3614_DC659""","""BULK_OH_6733_4966_153_3614_DC659_ALC16716""","""6733_4966_153_3614""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.54"""
"""6733_4966_153_3813""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3813_DC659""","""BULK_OH_6733_4966_153_3813_DC659_ALC16716""","""6733_4966_153_3813""","""""","""6""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.54"""
"""6733_4971_18_3412""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_18_3412_DC659""","""BULK_OH_6733_4971_18_3412_DC659_ALC16716""","""6733_4971_18_3412""","""""","""6""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.54"""
"""6733_4971_18_3413""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_18_3413_DC659""","""BULK_OH_6733_4971_18_3413_DC659_ALC16716""","""6733_4971_18_3413""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.54"""
"""6733_4971_18_3612""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_18_3612_DC659""","""BULK_OH_6733_4971_18_3612_DC659_ALC16716""","""6733_4971_18_3612""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.55"""
"""6733_4971_121_3412""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_121_3412_DC659""","""BULK_OH_6733_4971_121_3412_DC659_ALC16716""","""6733_4971_121_3412""","""""","""7""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.55"""
"""6733_4971_121_3413""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_121_3413_DC659""","""BULK_OH_6733_4971_121_3413_DC659_ALC16716""","""6733_4971_121_3413""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.55"""
"""6733_4971_121_3612""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_121_3612_DC659""","""BULK_OH_6733_4971_121_3612_DC659_ALC16716""","""6733_4971_121_3612""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.56"""
"""6733_4971_172_3412""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_172_3412_DC659""","""BULK_OH_6733_4971_172_3412_DC659_ALC16716""","""6733_4971_172_3412""","""""","""6""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.56"""
"""6733_4971_172_3413""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_172_3413_DC659""","""BULK_OH_6733_4971_172_3413_DC659_ALC16716""","""6733_4971_172_3413""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.56"""
"""737_4970_172_3212""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4970_172_3212_DC659""","""BULK_OH_737_4970_172_3212_DC659_ALC16716""","""737_4970_172_3212""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.56"""
"""737_4970_172_3412""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4970_172_3412_DC659""","""BULK_OH_737_4970_172_3412_DC659_ALC16716""","""737_4970_172_3412""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.57"""
"""737_4970_172_3413""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4970_172_3413_DC659""","""BULK_OH_737_4970_172_3413_DC659_ALC16716""","""737_4970_172_3413""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.57"""
"""737_4970_172_3612""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4970_172_3612_DC659""","""BULK_OH_737_4970_172_3612_DC659_ALC16716""","""737_4970_172_3612""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.57"""
"""737_4970_121_3212""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4970_121_3212_DC659""","""BULK_OH_737_4970_121_3212_DC659_ALC16716""","""737_4970_121_3212""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.58"""
"""737_4970_121_3412""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4970_121_3412_DC659""","""BULK_OH_737_4970_121_3412_DC659_ALC16716""","""737_4970_121_3412""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.58"""
"""737_4970_121_3612""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4970_121_3612_DC659""","""BULK_OH_737_4970_121_3612_DC659_ALC16716""","""737_4970_121_3612""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.58"""
"""737_4970_18_3212""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4970_18_3212_DC659""","""BULK_OH_737_4970_18_3212_DC659_ALC16716""","""737_4970_18_3212""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.59"""
"""737_4970_18_3412""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4970_18_3412_DC659""","""BULK_OH_737_4970_18_3412_DC659_ALC16716""","""737_4970_18_3412""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.59"""
"""737_4970_18_3413""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4970_18_3413_DC659""","""BULK_OH_737_4970_18_3413_DC659_ALC16716""","""737_4970_18_3413""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.59"""
"""737_4970_18_3612""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4970_18_3612_DC659""","""BULK_OH_737_4970_18_3612_DC659_ALC16716""","""737_4970_18_3612""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.01.59"""
"""737_4967_153_3211""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_153_3211_DC659""","""BULK_OH_737_4967_153_3211_DC659_ALC16716""","""737_4967_153_3211""","""""","""6""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.00"""
"""737_4967_153_3212""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_153_3212_DC659""","""BULK_OH_737_4967_153_3212_DC659_ALC16716""","""737_4967_153_3212""","""""","""10""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.00"""
"""737_4967_153_3213""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_153_3213_DC659""","""BULK_OH_737_4967_153_3213_DC659_ALC16716""","""737_4967_153_3213""","""""","""6""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.00"""
"""737_4967_153_3411""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_153_3411_DC659""","""BULK_OH_737_4967_153_3411_DC659_ALC16716""","""737_4967_153_3411""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.01"""
"""737_4967_153_3412""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_153_3412_DC659""","""BULK_OH_737_4967_153_3412_DC659_ALC16716""","""737_4967_153_3412""","""""","""17""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.01"""
"""737_4967_153_3413""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_153_3413_DC659""","""BULK_OH_737_4967_153_3413_DC659_ALC16716""","""737_4967_153_3413""","""""","""9""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.01"""
"""737_4967_153_3612""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_153_3612_DC659""","""BULK_OH_737_4967_153_3612_DC659_ALC16716""","""737_4967_153_3612""","""""","""11""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.02"""
"""737_4967_153_3613""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_153_3613_DC659""","""BULK_OH_737_4967_153_3613_DC659_ALC16716""","""737_4967_153_3613""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.02"""
"""737_4967_73_3211""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_73_3211_DC659""","""BULK_OH_737_4967_73_3211_DC659_ALC16716""","""737_4967_73_3211""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.02"""
"""737_4967_73_3212""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_73_3212_DC659""","""BULK_OH_737_4967_73_3212_DC659_ALC16716""","""737_4967_73_3212""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.02"""
"""737_4967_73_3411""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_73_3411_DC659""","""BULK_OH_737_4967_73_3411_DC659_ALC16716""","""737_4967_73_3411""","""""","""6""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.03"""
"""737_4967_73_3412""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_73_3412_DC659""","""BULK_OH_737_4967_73_3412_DC659_ALC16716""","""737_4967_73_3412""","""""","""13""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.03"""
"""737_4967_73_3413""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_73_3413_DC659""","""BULK_OH_737_4967_73_3413_DC659_ALC16716""","""737_4967_73_3413""","""""","""7""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.03"""
"""737_4967_73_3612""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_73_3612_DC659""","""BULK_OH_737_4967_73_3612_DC659_ALC16716""","""737_4967_73_3612""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.04"""
"""737_4967_73_3613""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_73_3613_DC659""","""BULK_OH_737_4967_73_3613_DC659_ALC16716""","""737_4967_73_3613""","""""","""6""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.04"""
"""737_4967_10_3212""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_10_3212_DC659""","""BULK_OH_737_4967_10_3212_DC659_ALC16716""","""737_4967_10_3212""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.04"""
"""737_4967_10_3412""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_10_3412_DC659""","""BULK_OH_737_4967_10_3412_DC659_ALC16716""","""737_4967_10_3412""","""""","""7""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.04"""
"""737_4967_10_3612""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_10_3612_DC659""","""BULK_OH_737_4967_10_3612_DC659_ALC16716""","""737_4967_10_3612""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.05"""
"""9792_8260_153_3812""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_9792_8260_153_3812_DC659""","""BULK_OH_9792_8260_153_3812_DC659_ALC16716""","""9792_8260_153_3812""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.05"""
"""752_3713_73_5000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3713_73_5000_DC659""","""BULK_OH_752_3713_73_5000_DC659_ALC16716""","""752_3713_73_5000""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.05"""
