Class_Style_Color_Size,AEO_DC_From_LOC,AEO_DC_To_LOC,Allocate_Date,Ship_Date,Arrive_Date,BULK_OH_Class_Style_Color_Size_DC,BULK_OH_Class_Style_Color_Size_Alloc,Class_Style_Color_Size,,QTY,0,0,Alloc,1,N,,DEPLOYMENT,0,Manual Import,0000000000,FloorSet,Current_Time_Stamp
"""118_5362_915_3432""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_118_5362_915_3432_DC659""","""BULK_OH_118_5362_915_3432_DC659_ALC16715""","""118_5362_915_3432""","""""","""18""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.52"""
"""1753_1371_683_4000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_1753_1371_683_4000_DC659""","""BULK_OH_1753_1371_683_4000_DC659_ALC16715""","""1753_1371_683_4000""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.52"""
"""2693_8201_153_2000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_8201_153_2000_DC659""","""BULK_OH_2693_8201_153_2000_DC659_ALC16715""","""2693_8201_153_2000""","""""","""55""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.53"""
"""2693_8201_153_3000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_8201_153_3000_DC659""","""BULK_OH_2693_8201_153_3000_DC659_ALC16715""","""2693_8201_153_3000""","""""","""132""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.53"""
"""118_5362_915_2628""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_118_5362_915_2628_DC659""","""BULK_OH_118_5362_915_2628_DC659_ALC16715""","""118_5362_915_2628""","""""","""15""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.53"""
"""118_5312_896_3634""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_118_5312_896_3634_DC659""","""BULK_OH_118_5312_896_3634_DC659_ALC16715""","""118_5312_896_3634""","""""","""18""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.53"""
"""118_5312_896_3436""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_118_5312_896_3436_DC659""","""BULK_OH_118_5312_896_3436_DC659_ALC16715""","""118_5312_896_3436""","""""","""7""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.54"""
"""118_5312_896_4030""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_118_5312_896_4030_DC659""","""BULK_OH_118_5312_896_4030_DC659_ALC16715""","""118_5312_896_4030""","""""","""17""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.54"""
"""118_5312_896_4032""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_118_5312_896_4032_DC659""","""BULK_OH_118_5312_896_4032_DC659_ALC16715""","""118_5312_896_4032""","""""","""6""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.54"""
"""118_5312_896_4232""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_118_5312_896_4232_DC659""","""BULK_OH_118_5312_896_4232_DC659_ALC16715""","""118_5312_896_4232""","""""","""25""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.55"""
"""327_2777_273_9014""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_327_2777_273_9014_DC659""","""BULK_OH_327_2777_273_9014_DC659_ALC16715""","""327_2777_273_9014""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.55"""
"""327_2777_553_8006""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_327_2777_553_8006_DC659""","""BULK_OH_327_2777_553_8006_DC659_ALC16715""","""327_2777_553_8006""","""""","""6""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.55"""
"""327_2777_553_8008""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_327_2777_553_8008_DC659""","""BULK_OH_327_2777_553_8008_DC659_ALC16715""","""327_2777_553_8008""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.56"""
"""433_2878_429_9010""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_433_2878_429_9010_DC659""","""BULK_OH_433_2878_429_9010_DC659_ALC16715""","""433_2878_429_9010""","""""","""42""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.56"""
"""433_2878_429_9014""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_433_2878_429_9014_DC659""","""BULK_OH_433_2878_429_9014_DC659_ALC16715""","""433_2878_429_9014""","""""","""32""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.56"""
"""2696_3130_73_1000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_2696_3130_73_1000_DC659""","""BULK_OH_2696_3130_73_1000_DC659_ALC16715""","""2696_3130_73_1000""","""""","""12""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.57"""
"""2696_3130_73_2000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_2696_3130_73_2000_DC659""","""BULK_OH_2696_3130_73_2000_DC659_ALC16715""","""2696_3130_73_2000""","""""","""51""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.57"""
"""2698_3081_73_1000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_2698_3081_73_1000_DC659""","""BULK_OH_2698_3081_73_1000_DC659_ALC16715""","""2698_3081_73_1000""","""""","""15""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.57"""
"""2698_3081_73_2000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_2698_3081_73_2000_DC659""","""BULK_OH_2698_3081_73_2000_DC659_ALC16715""","""2698_3081_73_2000""","""""","""72""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.58"""
"""2698_3081_73_4000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_2698_3081_73_4000_DC659""","""BULK_OH_2698_3081_73_4000_DC659_ALC16715""","""2698_3081_73_4000""","""""","""72""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.58"""
"""2698_3081_73_5000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_2698_3081_73_5000_DC659""","""BULK_OH_2698_3081_73_5000_DC659_ALC16715""","""2698_3081_73_5000""","""""","""44""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.59"""
"""1701_5091_73_1614""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_1701_5091_73_1614_DC659""","""BULK_OH_1701_5091_73_1614_DC659_ALC16715""","""1701_5091_73_1614""","""""","""54""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.59"""
"""491_5089_215_1613""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_491_5089_215_1613_DC659""","""BULK_OH_491_5089_215_1613_DC659_ALC16715""","""491_5089_215_1613""","""""","""98""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.57.59"""
"""3439_2676_38_8008""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_3439_2676_38_8008_DC659""","""BULK_OH_3439_2676_38_8008_DC659_ALC16715""","""3439_2676_38_8008""","""""","""24""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.00"""
"""433_2654_53_7012""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_433_2654_53_7012_DC659""","""BULK_OH_433_2654_53_7012_DC659_ALC16715""","""433_2654_53_7012""","""""","""29""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.00"""
"""116_5371_1_2628""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_116_5371_1_2628_DC659""","""BULK_OH_116_5371_1_2628_DC659_ALC16715""","""116_5371_1_2628""","""""","""19""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.00"""
"""119_5339_1_3034""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_119_5339_1_3034_DC659""","""BULK_OH_119_5339_1_3034_DC659_ALC16715""","""119_5339_1_3034""","""""","""21""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.01"""
"""119_5339_1_3432""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_119_5339_1_3432_DC659""","""BULK_OH_119_5339_1_3432_DC659_ALC16715""","""119_5339_1_3432""","""""","""41""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.01"""
"""117_5356_81_3432""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_117_5356_81_3432_DC659""","""BULK_OH_117_5356_81_3432_DC659_ALC16715""","""117_5356_81_3432""","""""","""48""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.01"""
"""327_4030_16_8010""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_327_4030_16_8010_DC659""","""BULK_OH_327_4030_16_8010_DC659_ALC16715""","""327_4030_16_8010""","""""","""29""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.02"""
"""327_4030_16_7002""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_327_4030_16_7002_DC659""","""BULK_OH_327_4030_16_7002_DC659_ALC16715""","""327_4030_16_7002""","""""","""6""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.02"""
"""117_5356_81_2832""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_117_5356_81_2832_DC659""","""BULK_OH_117_5356_81_2832_DC659_ALC16715""","""117_5356_81_2832""","""""","""21""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.02"""
"""117_5356_81_3034""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_117_5356_81_3034_DC659""","""BULK_OH_117_5356_81_3034_DC659_ALC16715""","""117_5356_81_3034""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.02"""
"""117_5356_81_3430""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_117_5356_81_3430_DC659""","""BULK_OH_117_5356_81_3430_DC659_ALC16715""","""117_5356_81_3430""","""""","""49""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.03"""
"""117_5356_81_3434""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_117_5356_81_3434_DC659""","""BULK_OH_117_5356_81_3434_DC659_ALC16715""","""117_5356_81_3434""","""""","""27""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.03"""
"""117_5356_81_3630""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_117_5356_81_3630_DC659""","""BULK_OH_117_5356_81_3630_DC659_ALC16715""","""117_5356_81_3630""","""""","""41""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.03"""
"""4438_2801_429_8004""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_4438_2801_429_8004_DC659""","""BULK_OH_4438_2801_429_8004_DC659_ALC16715""","""4438_2801_429_8004""","""""","""15""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.04"""
"""111_5597_73_2934""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_111_5597_73_2934_DC659""","""BULK_OH_111_5597_73_2934_DC659_ALC16715""","""111_5597_73_2934""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.04"""
"""111_5597_73_3036""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_111_5597_73_3036_DC659""","""BULK_OH_111_5597_73_3036_DC659_ALC16715""","""111_5597_73_3036""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.04"""
"""491_5083_73_1623""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_491_5083_73_1623_DC659""","""BULK_OH_491_5083_73_1623_DC659_ALC16715""","""491_5083_73_1623""","""""","""7""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.05"""
"""434_2951_911_7004""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_434_2951_911_7004_DC659""","""BULK_OH_434_2951_911_7004_DC659_ALC16715""","""434_2951_911_7004""","""""","""13""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.05"""
"""434_2951_911_7010""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_434_2951_911_7010_DC659""","""BULK_OH_434_2951_911_7010_DC659_ALC16715""","""434_2951_911_7010""","""""","""11""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.05"""
"""1164_1542_1_5000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_1164_1542_1_5000_DC659""","""BULK_OH_1164_1542_1_5000_DC659_ALC16715""","""1164_1542_1_5000""","""""","""25""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.06"""
"""436_3067_94_7004""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_436_3067_94_7004_DC659""","""BULK_OH_436_3067_94_7004_DC659_ALC16715""","""436_3067_94_7004""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.06"""
"""753_2860_73_6000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_753_2860_73_6000_DC659""","""BULK_OH_753_2860_73_6000_DC659_ALC16715""","""753_2860_73_6000""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.06"""
"""220_973_800_2000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_220_973_800_2000_DC659""","""BULK_OH_220_973_800_2000_DC659_ALC16715""","""220_973_800_2000""","""""","""11""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.07"""
"""220_973_800_3000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_220_973_800_3000_DC659""","""BULK_OH_220_973_800_3000_DC659_ALC16715""","""220_973_800_3000""","""""","""32""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.07"""
"""220_973_800_4000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_220_973_800_4000_DC659""","""BULK_OH_220_973_800_4000_DC659_ALC16715""","""220_973_800_4000""","""""","""39""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.07"""
"""424_1731_73_900""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_424_1731_73_900_DC659""","""BULK_OH_424_1731_73_900_DC659_ALC16715""","""424_1731_73_900""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.08"""
"""118_5765_939_3636""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_118_5765_939_3636_DC659""","""BULK_OH_118_5765_939_3636_DC659_ALC16715""","""118_5765_939_3636""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.08"""
"""436_3380_431_8014""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_436_3380_431_8014_DC659""","""BULK_OH_436_3380_431_8014_DC659_ALC16715""","""436_3380_431_8014""","""""","""42""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.08"""
"""436_3380_431_8102""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_436_3380_431_8102_DC659""","""BULK_OH_436_3380_431_8102_DC659_ALC16715""","""436_3380_431_8102""","""""","""104""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.09"""
"""2696_1097_100_3000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_2696_1097_100_3000_DC659""","""BULK_OH_2696_1097_100_3000_DC659_ALC16715""","""2696_1097_100_3000""","""""","""41""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.09"""
"""2696_1097_100_4000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_2696_1097_100_4000_DC659""","""BULK_OH_2696_1097_100_4000_DC659_ALC16715""","""2696_1097_100_4000""","""""","""24""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.09"""
"""436_3502_450_7014""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_436_3502_450_7014_DC659""","""BULK_OH_436_3502_450_7014_DC659_ALC16715""","""436_3502_450_7014""","""""","""20""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.09"""
"""436_3455_433_8006""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_436_3455_433_8006_DC659""","""BULK_OH_436_3455_433_8006_DC659_ALC16715""","""436_3455_433_8006""","""""","""109""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.10"""
