Class_Style_Color_Size,AEO_DC_From_LOC,AEO_DC_To_LOC,Allocate_Date,Ship_Date,Arrive_Date,BULK_OH_Class_Style_Color_Size_DC,BULK_OH_Class_Style_Color_Size_Alloc,Class_Style_Color_Size,,QTY,0,0,Alloc,1,N,,DEPLOYMENT,0,Manual Import,0000000000,FloorSet,Current_Time_Stamp
"""1756_3436_73_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1756_3436_73_2000_DC2959""","""BULK_OH_1756_3436_73_2000_DC2959_ALC16717""","""1756_3436_73_2000""","""""","""46""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.41"""
"""436_3622_391_8006""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_436_3622_391_8006_DC2959""","""BULK_OH_436_3622_391_8006_DC2959_ALC16717""","""436_3622_391_8006""","""""","""7""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.41"""
"""436_3622_391_8008""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_436_3622_391_8008_DC2959""","""BULK_OH_436_3622_391_8008_DC2959_ALC16717""","""436_3622_391_8008""","""""","""6""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.42"""
"""436_3622_391_8010""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_436_3622_391_8010_DC2959""","""BULK_OH_436_3622_391_8010_DC2959_ALC16717""","""436_3622_391_8010""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.42"""
"""2692_3298_73_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2692_3298_73_4000_DC2959""","""BULK_OH_2692_3298_73_4000_DC2959_ALC16717""","""2692_3298_73_4000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.42"""
"""1753_3406_225_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1753_3406_225_3000_DC2959""","""BULK_OH_1753_3406_225_3000_DC2959_ALC16717""","""1753_3406_225_3000""","""""","""8""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.43"""
"""2164_2426_73_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2164_2426_73_2000_DC2959""","""BULK_OH_2164_2426_73_2000_DC2959_ALC16717""","""2164_2426_73_2000""","""""","""9""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.43"""
"""2164_2426_73_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2164_2426_73_3000_DC2959""","""BULK_OH_2164_2426_73_3000_DC2959_ALC16717""","""2164_2426_73_3000""","""""","""9""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.43"""
"""2696_1093_216_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2696_1093_216_3000_DC2959""","""BULK_OH_2696_1093_216_3000_DC2959_ALC16717""","""2696_1093_216_3000""","""""","""6""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.44"""
"""2698_1101_73_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2698_1101_73_2000_DC2959""","""BULK_OH_2698_1101_73_2000_DC2959_ALC16717""","""2698_1101_73_2000""","""""","""25""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.44"""
"""2698_1101_73_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2698_1101_73_3000_DC2959""","""BULK_OH_2698_1101_73_3000_DC2959_ALC16717""","""2698_1101_73_3000""","""""","""45""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.44"""
"""2698_1101_73_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2698_1101_73_4000_DC2959""","""BULK_OH_2698_1101_73_4000_DC2959_ALC16717""","""2698_1101_73_4000""","""""","""20""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.45"""
"""745_2644_412_1000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_745_2644_412_1000_DC2959""","""BULK_OH_745_2644_412_1000_DC2959_ALC16717""","""745_2644_412_1000""","""""","""23""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.45"""
"""5495_2418_399_1000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_5495_2418_399_1000_DC2959""","""BULK_OH_5495_2418_399_1000_DC2959_ALC16717""","""5495_2418_399_1000""","""""","""7""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.45"""
"""5495_2418_399_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_5495_2418_399_4000_DC2959""","""BULK_OH_5495_2418_399_4000_DC2959_ALC16717""","""5495_2418_399_4000""","""""","""9""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.46"""
"""5495_2418_216_1000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_5495_2418_216_1000_DC2959""","""BULK_OH_5495_2418_216_1000_DC2959_ALC16717""","""5495_2418_216_1000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.46"""
"""5495_2418_216_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_5495_2418_216_2000_DC2959""","""BULK_OH_5495_2418_216_2000_DC2959_ALC16717""","""5495_2418_216_2000""","""""","""7""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.46"""
"""5495_2418_216_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_5495_2418_216_3000_DC2959""","""BULK_OH_5495_2418_216_3000_DC2959_ALC16717""","""5495_2418_216_3000""","""""","""8""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.47"""
"""5495_2418_216_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_5495_2418_216_4000_DC2959""","""BULK_OH_5495_2418_216_4000_DC2959_ALC16717""","""5495_2418_216_4000""","""""","""6""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.47"""
"""2164_2397_164_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2164_2397_164_3000_DC2959""","""BULK_OH_2164_2397_164_3000_DC2959_ALC16717""","""2164_2397_164_3000""","""""","""10""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.47"""
"""2162_2544_40_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2162_2544_40_4000_DC2959""","""BULK_OH_2162_2544_40_4000_DC2959_ALC16717""","""2162_2544_40_4000""","""""","""10""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.48"""
"""1756_3560_73_6000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1756_3560_73_6000_DC2959""","""BULK_OH_1756_3560_73_6000_DC2959_ALC16717""","""1756_3560_73_6000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.48"""
"""329_6432_1_1000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_329_6432_1_1000_DC2959""","""BULK_OH_329_6432_1_1000_DC2959_ALC16717""","""329_6432_1_1000""","""""","""28""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.48"""
"""329_6432_1_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_329_6432_1_2000_DC2959""","""BULK_OH_329_6432_1_2000_DC2959_ALC16717""","""329_6432_1_2000""","""""","""12""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.49"""
"""661_1112_125_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_661_1112_125_2000_DC2959""","""BULK_OH_661_1112_125_2000_DC2959_ALC16717""","""661_1112_125_2000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.49"""
"""661_1112_125_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_661_1112_125_3000_DC2959""","""BULK_OH_661_1112_125_3000_DC2959_ALC16717""","""661_1112_125_3000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.49"""
"""496_1120_412_1613""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_496_1120_412_1613_DC2959""","""BULK_OH_496_1120_412_1613_DC2959_ALC16717""","""496_1120_412_1613""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.50"""
"""6495_1143_410_6000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_6495_1143_410_6000_DC2959""","""BULK_OH_6495_1143_410_6000_DC2959_ALC16717""","""6495_1143_410_6000""","""""","""62""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.50"""
"""6495_1149_900_5000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_6495_1149_900_5000_DC2959""","""BULK_OH_6495_1149_900_5000_DC2959_ALC16717""","""6495_1149_900_5000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.50"""
"""6495_1122_412_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_6495_1122_412_3000_DC2959""","""BULK_OH_6495_1122_412_3000_DC2959_ALC16717""","""6495_1122_412_3000""","""""","""6""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.51"""
"""753_3669_73_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_753_3669_73_3000_DC2959""","""BULK_OH_753_3669_73_3000_DC2959_ALC16717""","""753_3669_73_3000""","""""","""7""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.51"""
"""753_3669_73_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_753_3669_73_4000_DC2959""","""BULK_OH_753_3669_73_4000_DC2959_ALC16717""","""753_3669_73_4000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.51"""
"""2162_2592_100_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2162_2592_100_3000_DC2959""","""BULK_OH_2162_2592_100_3000_DC2959_ALC16717""","""2162_2592_100_3000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.51"""
"""661_1089_125_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_661_1089_125_2000_DC2959""","""BULK_OH_661_1089_125_2000_DC2959_ALC16717""","""661_1089_125_2000""","""""","""20""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.52"""
"""5494_2294_683_6000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_5494_2294_683_6000_DC2959""","""BULK_OH_5494_2294_683_6000_DC2959_ALC16717""","""5494_2294_683_6000""","""""","""6""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.52"""
"""3435_3745_134_8008""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_3435_3745_134_8008_DC2959""","""BULK_OH_3435_3745_134_8008_DC2959_ALC16717""","""3435_3745_134_8008""","""""","""16""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.52"""
"""3435_3745_134_8012""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_3435_3745_134_8012_DC2959""","""BULK_OH_3435_3745_134_8012_DC2959_ALC16717""","""3435_3745_134_8012""","""""","""17""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.53"""
"""3435_3745_134_8014""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_3435_3745_134_8014_DC2959""","""BULK_OH_3435_3745_134_8014_DC2959_ALC16717""","""3435_3745_134_8014""","""""","""24""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.53"""
"""3435_3745_134_9002""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_3435_3745_134_9002_DC2959""","""BULK_OH_3435_3745_134_9002_DC2959_ALC16717""","""3435_3745_134_9002""","""""","""8""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.53"""
"""3435_3745_134_9004""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_3435_3745_134_9004_DC2959""","""BULK_OH_3435_3745_134_9004_DC2959_ALC16717""","""3435_3745_134_9004""","""""","""8""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.54"""
"""3435_3745_134_9006""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_3435_3745_134_9006_DC2959""","""BULK_OH_3435_3745_134_9006_DC2959_ALC16717""","""3435_3745_134_9006""","""""","""8""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.54"""
"""433_3687_492_7010""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_433_3687_492_7010_DC2959""","""BULK_OH_433_3687_492_7010_DC2959_ALC16717""","""433_3687_492_7010""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.54"""
"""433_3687_492_7012""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_433_3687_492_7012_DC2959""","""BULK_OH_433_3687_492_7012_DC2959_ALC16717""","""433_3687_492_7012""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.55"""
"""433_3687_492_9908""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_433_3687_492_9908_DC2959""","""BULK_OH_433_3687_492_9908_DC2959_ALC16717""","""433_3687_492_9908""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.55"""
"""236_1665_615_5000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_236_1665_615_5000_DC2959""","""BULK_OH_236_1665_615_5000_DC2959_ALC16717""","""236_1665_615_5000""","""""","""13""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.55"""
"""701_7817_123_1613""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_701_7817_123_1613_DC2959""","""BULK_OH_701_7817_123_1613_DC2959_ALC16717""","""701_7817_123_1613""","""""","""14""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.56"""
"""701_7817_12_1613""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_701_7817_12_1613_DC2959""","""BULK_OH_701_7817_12_1613_DC2959_ALC16717""","""701_7817_12_1613""","""""","""11""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.56"""
"""3437_3693_167_8004""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_3437_3693_167_8004_DC2959""","""BULK_OH_3437_3693_167_8004_DC2959_ALC16717""","""3437_3693_167_8004""","""""","""34""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.56"""
"""3437_3693_167_8012""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_3437_3693_167_8012_DC2959""","""BULK_OH_3437_3693_167_8012_DC2959_ALC16717""","""3437_3693_167_8012""","""""","""14""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.57"""
"""234_1101_613_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_234_1101_613_4000_DC2959""","""BULK_OH_234_1101_613_4000_DC2959_ALC16717""","""234_1101_613_4000""","""""","""9""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.57"""
"""1436_3818_56_8006""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1436_3818_56_8006_DC2959""","""BULK_OH_1436_3818_56_8006_DC2959_ALC16717""","""1436_3818_56_8006""","""""","""49""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.57"""
"""1436_3818_56_9004""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1436_3818_56_9004_DC2959""","""BULK_OH_1436_3818_56_9004_DC2959_ALC16717""","""1436_3818_56_9004""","""""","""20""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.58"""
"""1436_3818_56_9006""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1436_3818_56_9006_DC2959""","""BULK_OH_1436_3818_56_9006_DC2959_ALC16717""","""1436_3818_56_9006""","""""","""18""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.58"""
"""433_3697_58_8004""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_433_3697_58_8004_DC2959""","""BULK_OH_433_3697_58_8004_DC2959_ALC16717""","""433_3697_58_8004""","""""","""17""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.58"""
"""113_6098_914_3234""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_113_6098_914_3234_DC2959""","""BULK_OH_113_6098_914_3234_DC2959_ALC16717""","""113_6098_914_3234""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.59"""
"""115_6097_968_3236""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_115_6097_968_3236_DC2959""","""BULK_OH_115_6097_968_3236_DC2959_ALC16717""","""115_6097_968_3236""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.59"""
"""115_6097_968_3436""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_115_6097_968_3436_DC2959""","""BULK_OH_115_6097_968_3436_DC2959_ALC16717""","""115_6097_968_3436""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.04.59"""
"""1229_4534_951_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1229_4534_951_3000_DC2959""","""BULK_OH_1229_4534_951_3000_DC2959_ALC16717""","""1229_4534_951_3000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.00"""
"""707_5558_73_1611""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_707_5558_73_1611_DC2959""","""BULK_OH_707_5558_73_1611_DC2959_ALC16717""","""707_5558_73_1611""","""""","""29""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.00"""
"""707_5558_73_1622""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_707_5558_73_1622_DC2959""","""BULK_OH_707_5558_73_1622_DC2959_ALC16717""","""707_5558_73_1622""","""""","""9""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.00"""
"""752_3709_73_6000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3709_73_6000_DC2959""","""BULK_OH_752_3709_73_6000_DC2959_ALC16717""","""752_3709_73_6000""","""""","""6""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.01"""
"""752_3713_73_1000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3713_73_1000_DC2959""","""BULK_OH_752_3713_73_1000_DC2959_ALC16717""","""752_3713_73_1000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.01"""
"""752_3713_73_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3713_73_2000_DC2959""","""BULK_OH_752_3713_73_2000_DC2959_ALC16717""","""752_3713_73_2000""","""""","""9""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.01"""
"""752_3713_73_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3713_73_3000_DC2959""","""BULK_OH_752_3713_73_3000_DC2959_ALC16717""","""752_3713_73_3000""","""""","""9""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.01"""
"""220_1910_615_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_220_1910_615_4000_DC2959""","""BULK_OH_220_1910_615_4000_DC2959_ALC16717""","""220_1910_615_4000""","""""","""75""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.02"""
"""220_1916_600_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_220_1916_600_4000_DC2959""","""BULK_OH_220_1916_600_4000_DC2959_ALC16717""","""220_1916_600_4000""","""""","""84""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.02"""
"""220_4_767_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_220_4_767_4000_DC2959""","""BULK_OH_220_4_767_4000_DC2959_ALC16717""","""220_4_767_4000""","""""","""23""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.03"""
