"0753_1378_073_3000","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_0753_1378_073_3000_DC002959","BULK_OH_0753_1378_073_3000_DC002959_ALC0016799","0753_1378_073_3000","","5","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.05"
"0751_1200_073_1611","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_0751_1200_073_1611_DC002959","BULK_OH_0751_1200_073_1611_DC002959_ALC0016799","0751_1200_073_1611","","5","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.05"
"1753_1371_073_4000","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_1753_1371_073_4000_DC002959","BULK_OH_1753_1371_073_4000_DC002959_ALC0016799","1753_1371_073_4000","","18","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.05"
"1753_1371_073_5000","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_1753_1371_073_5000_DC002959","BULK_OH_1753_1371_073_5000_DC002959_ALC0016799","1753_1371_073_5000","","6","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.05"
"0751_1386_073_1616","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_0751_1386_073_1616_DC002959","BULK_OH_0751_1386_073_1616_DC002959_ALC0016799","0751_1386_073_1616","","5","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.05"
"1328_3801_223_9102","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_1328_3801_223_9102_DC002959","BULK_OH_1328_3801_223_9102_DC002959_ALC0016799","1328_3801_223_9102","","6","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.05"
"0751_1200_331_1622","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_0751_1200_331_1622_DC002959","BULK_OH_0751_1200_331_1622_DC002959_ALC0016799","0751_1200_331_1622","","5","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.05"
"0751_1200_331_1625","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_0751_1200_331_1625_DC002959","BULK_OH_0751_1200_331_1625_DC002959_ALC0016799","0751_1200_331_1625","","5","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.05"
"0752_1883_073_5000","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_0752_1883_073_5000_DC002959","BULK_OH_0752_1883_073_5000_DC002959_ALC0016799","0752_1883_073_5000","","5","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.05"
"0752_1883_683_1000","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_0752_1883_683_1000_DC002959","BULK_OH_0752_1883_683_1000_DC002959_ALC0016799","0752_1883_683_1000","","5","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.05"
"0752_1883_683_6000","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_0752_1883_683_6000_DC002959","BULK_OH_0752_1883_683_6000_DC002959_ALC0016799","0752_1883_683_6000","","6","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.05"
"1754_2012_073_2000","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_1754_2012_073_2000_DC002959","BULK_OH_1754_2012_073_2000_DC002959_ALC0016799","1754_2012_073_2000","","61","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.05"
"1754_2012_073_3000","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_1754_2012_073_3000_DC002959","BULK_OH_1754_2012_073_3000_DC002959_ALC0016799","1754_2012_073_3000","","79","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.05"
"0235_2793_001_4000","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_0235_2793_001_4000_DC002959","BULK_OH_0235_2793_001_4000_DC002959_ALC0016799","0235_2793_001_4000","","51","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.05"
"4433_2718_167_9006","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_4433_2718_167_9006_DC002959","BULK_OH_4433_2718_167_9006_DC002959_ALC0016799","4433_2718_167_9006","","5","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.06"
"4433_2718_167_9008","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_4433_2718_167_9008_DC002959","BULK_OH_4433_2718_167_9008_DC002959_ALC0016799","4433_2718_167_9008","","5","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.06"
"2693_8201_153_2000","AEO_DC_002959","AEO_ST_006920","20231127","20231128","20231201","BULK_OH_2693_8201_153_2000_DC002959","BULK_OH_2693_8201_153_2000_DC002959_ALC0016799","2693_8201_153_2000","","91","0","0","0016799","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-27.22.43.06"
